
2025-04-21 12:49:16.425933,2025 Crunchyroll Anime Awards Nominee Announcement,237448,10319,2550,PT26M19S,2025-04-03T16:00:06Z,https://www.youtube.com/watch?v=fPr4jUsByDQ&t,Crunchyroll,7090000,227359,9063421058,2009-05-14T13:08:59Z,https://www.youtube.com/channel/UC6pGDc4bFGD1_36IKv3FnYg
2025-04-22 12:50:33.691518,2025 Crunchyroll Anime Awards Nominee Announcement,238755,10352,2551,PT26M19S,2025-04-03T16:00:06Z,https://www.youtube.com/watch?v=fPr4jUsByDQ&t,Crunchyroll,7100000,227704,9067798705,2009-05-14T13:08:59Z,https://www.youtube.com/channel/UC6pGDc4bFGD1_36IKv3FnYg
2025-04-23 12:51:25.413036,2025 Crunchyroll Anime Awards Nominee Announcement,239690,10385,2554,PT26M19S,2025-04-03T16:00:06Z,https://www.youtube.com/watch?v=fPr4jUsByDQ&t,Crunchyroll,7100000,228189,9073629165,2009-05-14T13:08:59Z,https://www.youtube.com/channel/UC6pGDc4bFGD1_36IKv3FnYg
2025-04-24 12:51:57.820062,2025 Crunchyroll Anime Awards Nominee Announcement,240827,10415,2555,PT26M19S,2025-04-03T16:00:06Z,https://www.youtube.com/watch?v=fPr4jUsByDQ&t,Crunchyroll,7100000,228485,9078070574,2009-05-14T13:08:59Z,https://www.youtube.com/channel/UC6pGDc4bFGD1_36IKv3FnYg
2025-04-24 17:41:42.888248,Real Physics Talk: Mike McCulloch and Quantum Inertia,5716,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,276,4709720,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-04-25 12:50:48.805839,Real Physics Talk: Mike McCulloch and Quantum Inertia,5721,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,277,4710350,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-04-26 12:44:32.132502,Real Physics Talk: Mike McCulloch and Quantum Inertia,5722,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,277,4713717,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-04-27 12:44:55.240127,Real Physics Talk: Mike McCulloch and Quantum Inertia,5726,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,277,4715363,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-04-28 13:00:20.940960,Real Physics Talk: Mike McCulloch and Quantum Inertia,5730,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,278,4716663,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-04-29 12:54:35.568923,Real Physics Talk: Mike McCulloch and Quantum Inertia,5737,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,278,4719616,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-04-30 12:50:21.911883,Real Physics Talk: Mike McCulloch and Quantum Inertia,5745,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,278,4721223,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-05-01 12:49:35.366612,Real Physics Talk: Mike McCulloch and Quantum Inertia,5748,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,278,4722389,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-05-02 12:49:51.147830,Real Physics Talk: Mike McCulloch and Quantum Inertia,5749,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,279,4723453,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-05-03 12:46:14.331203,Real Physics Talk: Mike McCulloch and Quantum Inertia,5752,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,278,4724379,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-05-04 12:46:56.615702,Real Physics Talk: Mike McCulloch and Quantum Inertia,5762,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,279,4726899,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-05-05 12:52:04.127919,Real Physics Talk: Mike McCulloch and Quantum Inertia,5764,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,51700,280,4728771,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
